x1,x2,y
0.0,0.0,1.0
0.0200400801603206,0.0100200400801603,0.999800210337842
0.0400801603206412,0.0200400801603206,0.999204946085504
0.0601202404809619,0.0300601202404809,0.99822048526853
0.0801603206412825,0.0400801603206412,0.996853267058573
0.1002004008016032,0.0501002004008016,0.995109891611544
0.1202404809619238,0.0601202404809619,0.9929971198411088
0.1402805611222445,0.0701402805611222,0.9905218731276276
0.1603206412825651,0.0801603206412825,0.987691232962652
0.1803607214428857,0.0901803607214428,0.984512440529122
0.2004008016032064,0.1002004008016032,0.9809928962174336
0.220440881763527,0.1102204408817635,0.9771401590775692
0.2404809619238476,0.1202404809619238,0.9729619462075118
0.2605210420841683,0.1302605210420841,0.968466132078188
0.280561122244489,0.1402805611222445,0.9636607477952134
0.3006012024048096,0.1503006012024048,0.9585539802977324
0.3206412825651302,0.1603206412825651,0.9531541714946774
0.3406813627254509,0.1703406813627254,0.9474698173387944
0.3607214428857715,0.1803607214428857,0.941509566838805
0.3807615230460922,0.1903807615230461,0.9352822210101026
0.4008016032064128,0.2004008016032064,0.9287967317644038
0.4208416833667334,0.2104208416833667,0.922062200738802
0.4408817635270541,0.220440881763527,0.9150878780646914
0.4609218436873747,0.2304609218436873,0.9078831610770584
0.4809619238476953,0.2404809619238476,0.9004575929646554
0.501002004008016,0.250501002004008,0.8928208613616034
0.5210420841683366,0.2605210420841683,0.884982796880984
0.5410821643286573,0.2705410821643286,0.8769533715910143
0.561122244488978,0.280561122244489,0.8687426974344135
0.5811623246492986,0.2905811623246493,0.8603610245915979
0.6012024048096192,0.3006012024048096,0.8518187397883603
0.6212424849699398,0.3106212424849699,0.8431263645487135
0.6412825651302605,0.3206412825651302,0.8342945533936016
0.6613226452905812,0.3306613226452906,0.8253340919861989
0.6813627254509018,0.3406813627254509,0.8162558952245449
0.7014028056112224,0.3507014028056112,0.8070710052822785
0.721442885771543,0.3607214428857715,0.7977905895982598
0.7414829659318637,0.3707414829659318,0.7884259388158873
0.7615230460921844,0.3807615230460922,0.7789884646729353
0.781563126252505,0.3907815631262525,0.7694896978427632
0.8016032064128256,0.4008016032064128,0.7599412857277594
0.8216432865731462,0.4108216432865731,0.7503549902059087
0.8416833667334669,0.4208416833667334,0.7407426853313867
0.8617234468937875,0.4308617234468938,0.7311163549901069
0.8817635270541082,0.4408817635270541,0.7214880905111574
0.9018036072144288,0.4509018036072144,0.7118700882350923
0.9218436873747494,0.4609218436873747,0.7022746470400494
0.94188376753507,0.470941883767535,0.6927141658266908
0.9619238476953909,0.4809619238476953,0.6832011409629744
0.9819639278557114,0.4909819639278557,0.6737481636897845
1.002004008016032,0.501002004008016,0.6643679174884615
1.0220440881763526,0.5110220440881763,0.655073175411288
1.0420841683366733,0.5210420841683366,0.6458767973760059
1.062124248496994,0.531062124248497,0.6367917274254473
